,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
2083,2018-04-05,65.68000030517578,52.13999938964844,116.38999938964844,172.8000030517578,92.20999908447266,87.37999725341797,292.1300048828125,59.86000061035156,151.57000732421875
2084,2018-04-06,63.650001525878906,50.290000915527344,111.91000366210938,168.3800048828125,89.77999877929688,85.41000366210938,286.2200012207031,57.56999969482422,147.3800048828125
2085,2018-04-09,65.19000244140625,49.81999969482422,110.3499984741211,170.0500030517578,90.4800033569336,86.79000091552734,288.1199951171875,58.220001220703125,148.25
2086,2018-04-10,66.63999938964844,47.459999084472656,112.13999938964844,173.25,93.62000274658203,88.91000366210938,300.2799987792969,59.13999938964844,152.0500030517578
2087,2018-04-11,66.08000183105469,45.400001525878906,110.93000030517578,172.44000244140625,93.63999938964844,89.08999633789062,296.3999938964844,58.45000076293945,148.39999389648438
2088,2018-04-12,67.19999694824219,46.56999969482422,110.56999969482422,174.13999938964844,92.12000274658203,88.19000244140625,296.94000244140625,58.83000183105469,150.08999633789062
2089,2018-04-13,67.20999908447266,45.869998931884766,106.61000061035156,174.72999572753906,91.83000183105469,86.81999969482422,296.739990234375,58.4900016784668,150.1300048828125
2090,2018-04-16,68.16999816894531,46.400001525878906,106.44999694824219,175.82000732421875,92.5999984741211,88.7699966430664,296.32000732421875,59.27000045776367,151.4199981689453
2091,2018-04-17,68.44000244140625,45.75,108.19999694824219,178.24000549316406,93.58999633789062,91.04000091552734,304.42999267578125,59.79999923706055,154.24000549316406
2092,2018-04-18,69.55000305175781,47.7599983215332,107.38999938964844,177.83999633789062,94.31999969482422,92.75,307.6300048828125,59.52000045776367,155.52000427246094
2093,2018-04-19,67.97000122070312,46.880001068115234,105.18000030517578,172.8000030517578,93.01000213623047,91.69000244140625,306.45001220703125,59.880001068115234,154.58999633789062
2094,2018-04-20,67.55000305175781,46.779998779296875,103.76000213623047,165.72000122070312,92.5999984741211,89.87000274658203,305.9200134277344,59.189998626708984,152.41000366210938
2095,2018-04-23,68.06999969482422,46.68000030517578,105.5199966430664,165.24000549316406,93.16999816894531,90.73999786376953,302.6499938964844,58.84000015258789,153.0399932861328
2096,2018-04-24,66.63999938964844,45.689998626708984,106.93000030517578,162.94000244140625,91.36000061035156,90.13999938964844,290.92999267578125,58.310001373291016,151.07000732421875
2097,2018-04-25,65.80000305175781,45.25,107.81999969482422,163.64999389648438,91.87000274658203,91.43000030517578,293.20001220703125,58.650001525878906,150.08999633789062
2098,2018-04-26,66.37000274658203,42.369998931884766,113.18000030517578,164.22000122070312,97.44000244140625,92.08000183105469,303.4100036621094,59.5,152.2899932861328
2099,2018-04-27,66.27999877929688,43.400001525878906,116.33999633789062,162.32000732421875,98.7300033569336,93.06999969482422,301.739990234375,59.560001373291016,152.38999938964844
2100,2018-04-30,65.73999786376953,42.93000030517578,114.44999694824219,165.25999450683594,96.55000305175781,90.58000183105469,300.95001220703125,58.130001068115234,151.1999969482422
2101,2018-05-01,66.23999786376953,43.36000061035156,115.58000183105469,169.10000610351562,102.06999969482422,89.19999694824219,310.5,58.81999969482422,151.9199981689453
2102,2018-05-02,65.91000366210938,42.2400016784668,115.9000015258789,176.57000732421875,100.37000274658203,92.18000030517578,302.1400146484375,57.849998474121094,150.7100067138672
2103,2018-05-03,66.33999633789062,42.11000061035156,115.43000030517578,176.88999938964844,100.27999877929688,85.37000274658203,335.57000732421875,57.93000030517578,151.72999572753906
2104,2018-05-04,67.0,42.86000061035156,116.66999816894531,183.8300018310547,100.16999816894531,86.37000274658203,349.2799987792969,58.7400016784668,153.44000244140625
2105,2018-05-07,67.38999938964844,42.439998626708984,116.13999938964844,185.16000366210938,99.62999725341797,84.69000244140625,347.57000732421875,59.31999969482422,152.3000030517578
2106,2018-05-08,67.37000274658203,43.0,116.80000305175781,186.0500030517578,99.4000015258789,84.69000244140625,347.3800048828125,58.709999084472656,151.94000244140625
2107,2018-05-09,68.12999725341797,41.5,117.98999786376953,187.36000061035156,101.18000030517578,84.72000122070312,358.1600036621094,59.400001525878906,154.6199951171875
2108,2018-05-10,68.86000061035156,42.040000915527344,118.2300033569336,190.0399932861328,102.8499984741211,85.52999877929688,368.8800048828125,60.560001373291016,156.5399932861328
2109,2018-05-11,69.44999694824219,42.599998474121094,119.94000244140625,188.58999633789062,104.18000030517578,86.87999725341797,372.67999267578125,61.2599983215332,157.0800018310547
2110,2018-05-14,69.20999908447266,42.459999084472656,121.61000061035156,188.14999389648438,105.88999938964844,87.27999877929688,375.6700134277344,62.02000045776367,155.57000732421875
2111,2018-05-15,62.5,43.189998626708984,119.91999816894531,186.44000244140625,104.18000030517578,85.66999816894531,380.3500061035156,60.540000915527344,154.07000732421875
2112,2018-05-16,61.939998626708984,44.060001373291016,119.02999877929688,188.17999267578125,105.04000091552734,85.98999786376953,381.9700012207031,60.77000045776367,154.0800018310547
2113,2018-05-17,63.59000015258789,43.630001068115234,119.79000091552734,186.99000549316406,105.31999969482422,87.06999969482422,379.94000244140625,61.060001373291016,154.92999267578125
2114,2018-05-18,64.31999969482422,43.380001068115234,118.31999969482422,186.30999755859375,105.9800033569336,84.7699966430664,384.3599853515625,61.709999084472656,155.30999755859375
2115,2018-05-21,65.55000305175781,44.279998779296875,119.1500015258789,187.6300048828125,106.2300033569336,84.33999633789062,379.1700134277344,62.11000061035156,156.94000244140625
2116,2018-05-22,64.83999633789062,42.880001068115234,115.33000183105469,187.16000366210938,106.2300033569336,84.51000213623047,386.3500061035156,61.38999938964844,155.3300018310547
2117,2018-05-23,64.52999877929688,42.79999923706055,123.25,188.36000061035156,105.5999984741211,83.95999908447266,395.5199890136719,61.84000015258789,155.30999755859375
2118,2018-05-24,64.12000274658203,43.560001373291016,125.16999816894531,188.14999389648438,103.13999938964844,84.08999633789062,394.4599914550781,62.5099983215332,155.58999633789062
2119,2018-05-25,63.150001525878906,44.90999984741211,124.91000366210938,188.5800018310547,101.08000183105469,85.48999786376953,394.2799987792969,62.369998931884766,155.99000549316406
2120,2018-05-29,61.849998474121094,43.59000015258789,123.95999908447266,187.89999389648438,99.47000122070312,82.56999969482422,387.3999938964844,61.29999923706055,153.5399932861328
